genres,release_year,id,playtime_forever
Adventure,1993.0,370270.0,9135
Action,1993.0,426630.0,9824
Adventure,1993.0,426630.0,9824
Action,1994.0,358220.0,161
Adventure,1994.0,358220.0,161
Action,1994.0,358290.0,265
Adventure,1994.0,358290.0,265
Action,1995.0,32400.0,67959
Adventure,1995.0,32400.0,67959
Action,1995.0,273570.0,3012
Adventure,1995.0,273570.0,3012
Action,1995.0,358320.0,114
Adventure,1995.0,358320.0,114
Action,1996.0,292390.0,2917
Adventure,1996.0,292390.0,2917
Action,1997.0,32380.0,69225
Adventure,1997.0,32380.0,69225
Action,1997.0,225160.0,136372
Adventure,1997.0,225160.0,136372
Action,1997.0,405820.0,9963
Adventure,1997.0,405820.0,9963
Action,1998.0,70.0,2650946
Adventure,1998.0,70.0,2650946
Action,1998.0,12170.0,14976
Adventure,1998.0,12170.0,14976
Action,1998.0,13250.0,24018
Adventure,1998.0,13250.0,24018
Action,1998.0,32390.0,24744
Adventure,1998.0,32390.0,24744
Action,1998.0,211600.0,96063
Adventure,1998.0,211600.0,96063
Action,1998.0,245010.0,1844
Adventure,1998.0,245010.0,1844
Action,1998.0,299030.0,11796
Adventure,1998.0,299030.0,11796
Action,1998.0,299050.0,3237
Adventure,1998.0,299050.0,3237
Action,1999.0,50.0,726545
Adventure,1999.0,50.0,726545
Action,1999.0,251770.0,9778
Adventure,1999.0,251770.0,9778
Action,2000.0,211740.0,54799
Adventure,2000.0,211740.0,54799
Action,2001.0,130.0,436838
Adventure,2001.0,130.0,436838
Action,2001.0,9010.0,102518
Adventure,2001.0,9010.0,102518
Action,2001.0,12140.0,281759
Adventure,2001.0,12140.0,281759
Action,2001.0,210950.0,11681
Adventure,2001.0,210950.0,11681
Action,2002.0,6850.0,160569
Adventure,2002.0,6850.0,160569
Action,2002.0,12100.0,303027
Adventure,2002.0,12100.0,303027
Action,2002.0,31890.0,1613
Adventure,2002.0,31890.0,1613
Action,2002.0,40990.0,45113
Adventure,2002.0,40990.0,45113
Action,2002.0,242960.0,7404
Adventure,2002.0,242960.0,7404
Action,2003.0,6030.0,389483
Adventure,2003.0,6030.0,389483
Action,2003.0,12110.0,806531
Adventure,2003.0,12110.0,806531
Action,2003.0,12150.0,196411
Adventure,2003.0,12150.0,196411
Action,2003.0,13560.0,78629
Adventure,2003.0,13560.0,78629
Action,2003.0,13600.0,62683
Adventure,2003.0,13600.0,62683
Action,2003.0,224300.0,12294
Adventure,2003.0,224300.0,12294
Action,2003.0,283290.0,61776
Adventure,2003.0,283290.0,61776
Action,2003.0,297620.0,50
Adventure,2003.0,297620.0,50
Action,2004.0,220.0,10719468
Adventure,2004.0,220.0,10719468
Action,2004.0,280.0,484856
Adventure,2004.0,280.0,484856
Action,2004.0,320.0,2832582
Adventure,2004.0,320.0,2832582
Action,2004.0,6980.0,136379
Adventure,2004.0,6980.0,136379
Action,2004.0,9050.0,195025
Adventure,2004.0,9050.0,195025
Action,2004.0,13500.0,39846
Adventure,2004.0,13500.0,39846
Action,2004.0,13520.0,325754
Adventure,2004.0,13520.0,325754
Action,2005.0,2210.0,72974
Adventure,2005.0,2210.0,72974
Action,2005.0,2610.0,24930
Adventure,2005.0,2610.0,24930
Action,2005.0,13530.0,30456
Adventure,2005.0,13530.0,30456
Action,2005.0,13570.0,133299
Adventure,2005.0,13570.0,133299
Action,2005.0,21090.0,345944
Adventure,2005.0,21090.0,345944
Action,2005.0,254460.0,11155
Adventure,2005.0,254460.0,11155
Action,2006.0,380.0,1960849
Adventure,2006.0,380.0,1960849
Action,2006.0,2500.0,94337
Adventure,2006.0,2500.0,94337
Action,2006.0,6550.0,66775
Adventure,2006.0,6550.0,66775
Action,2006.0,6880.0,193652
Adventure,2006.0,6880.0,193652
Action,2006.0,13580.0,59350
Adventure,2006.0,13580.0,59350
Action,2006.0,260190.0,6859
Adventure,2006.0,260190.0,6859
Action,2006.0,338300.0,51
Adventure,2006.0,338300.0,51
Action,2007.0,420.0,2555528
Adventure,2007.0,420.0,2555528
Action,2007.0,2310.0,91359
Adventure,2007.0,2310.0,91359
Action,2007.0,3020.0,28643
Adventure,2007.0,3020.0,28643
Action,2007.0,6510.0,43388
Adventure,2007.0,6510.0,43388
Action,2007.0,8000.0,99745
Adventure,2007.0,8000.0,99745
Action,2007.0,9800.0,14722
Adventure,2007.0,9800.0,14722
Action,2007.0,13210.0,656172
Adventure,2007.0,13210.0,656172
Action,2007.0,17300.0,925661
Adventure,2007.0,17300.0,925661
Action,2008.0,500.0,12998062
Adventure,2008.0,500.0,12998062
Action,2008.0,10090.0,7469618
Adventure,2008.0,10090.0,7469618
Action,2008.0,17330.0,182503
Adventure,2008.0,17330.0,182503
Action,2008.0,19980.0,41004
Adventure,2008.0,19980.0,41004
Action,2008.0,21000.0,168546
Adventure,2008.0,21000.0,168546
Action,2008.0,254480.0,4865
Adventure,2008.0,254480.0,4865
Action,2008.0,289620.0,2966
Adventure,2008.0,289620.0,2966
Action,2008.0,340990.0,263
Adventure,2008.0,340990.0,263
Action,2009.0,550.0,101191416
Adventure,2009.0,550.0,101191416
Action,2009.0,1250.0,29737670
Adventure,2009.0,1250.0,29737670
Action,2009.0,9480.0,3230553
Adventure,2009.0,9480.0,3230553
Action,2009.0,12790.0,14430
Adventure,2009.0,12790.0,14430
Action,2009.0,16720.0,24859
Adventure,2009.0,16720.0,24859
Action,2009.0,17410.0,2853510
Adventure,2009.0,17410.0,2853510
Action,2009.0,20500.0,1202760
Adventure,2009.0,20500.0,1202760
Action,2009.0,21670.0,23189
Adventure,2009.0,21670.0,23189
Action,2009.0,21690.0,1016871
Adventure,2009.0,21690.0,1016871
Action,2009.0,21980.0,107812
Adventure,2009.0,21980.0,107812
Action,2009.0,27900.0,3236
Adventure,2009.0,27900.0,3236
Action,2010.0,19030.0,2467
Adventure,2010.0,19030.0,2467
Action,2010.0,21130.0,192788
Adventure,2010.0,21130.0,192788
Action,2010.0,28000.0,93154
Adventure,2010.0,28000.0,93154
Action,2010.0,32500.0,417699
Adventure,2010.0,32500.0,417699
Action,2010.0,33230.0,3179456
Adventure,2010.0,33230.0,3179456
Action,2010.0,33320.0,65023
Adventure,2010.0,33320.0,65023
Action,2010.0,34830.0,477700
Adventure,2010.0,34830.0,477700
Action,2010.0,35130.0,124974
Adventure,2010.0,35130.0,124974
Action,2010.0,35140.0,2803897
Adventure,2010.0,35140.0,2803897
Action,2010.0,42670.0,12543
Adventure,2010.0,42670.0,12543
Action,2010.0,45710.0,5562
Adventure,2010.0,45710.0,5562
Action,2010.0,45720.0,8598
Adventure,2010.0,45720.0,8598
Action,2010.0,45730.0,1581
Adventure,2010.0,45730.0,1581
Action,2010.0,45750.0,125488
Adventure,2010.0,45750.0,125488
Action,2010.0,47790.0,426124
Adventure,2010.0,47790.0,426124
Action,2010.0,315440.0,7591
Adventure,2010.0,315440.0,7591
Action,2011.0,21100.0,722895
Adventure,2011.0,21100.0,722895
Action,2011.0,33420.0,78881
Adventure,2011.0,33420.0,78881
Action,2011.0,45770.0,320881
Adventure,2011.0,45770.0,320881
Action,2011.0,47780.0,631465
Adventure,2011.0,47780.0,631465
Action,2011.0,55100.0,655016
Adventure,2011.0,55100.0,655016
Action,2011.0,55110.0,622521
Adventure,2011.0,55110.0,622521
Action,2011.0,55150.0,2097118
Adventure,2011.0,55150.0,2097118
Action,2011.0,57900.0,656168
Adventure,2011.0,57900.0,656168
Action,2011.0,300820.0,1550
Adventure,2011.0,300820.0,1550
Action,2011.0,311770.0,31670
Adventure,2011.0,311770.0,31670
Action,2011.0,312010.0,3894
Adventure,2011.0,312010.0,3894
Action,2012.0,50300.0,1085976
Adventure,2012.0,50300.0,1085976
Action,2012.0,67370.0,736645
Adventure,2012.0,67370.0,736645
Action,2012.0,108710.0,993136
Adventure,2012.0,108710.0,993136
Action,2012.0,200260.0,5220274
Adventure,2012.0,200260.0,5220274
Action,2012.0,200940.0,57473
Adventure,2012.0,200940.0,57473
Action,2012.0,202530.0,109929
Adventure,2012.0,202530.0,109929
Action,2012.0,202750.0,169314
Adventure,2012.0,202750.0,169314
Action,2012.0,204100.0,2057192
Adventure,2012.0,204100.0,2057192
Action,2012.0,209100.0,88061
Adventure,2012.0,209100.0,88061
Action,2012.0,214250.0,151098
Adventure,2012.0,214250.0,151098
Action,2012.0,224920.0,21632
Adventure,2012.0,224920.0,21632
Action,2012.0,225000.0,22339
Adventure,2012.0,225000.0,22339
Action,2012.0,225020.0,17709
Adventure,2012.0,225020.0,17709
Action,2012.0,245300.0,12558
Adventure,2012.0,245300.0,12558
Action,2012.0,319080.0,1758
Adventure,2012.0,319080.0,1758
Action,2013.0,204450.0,731797
Adventure,2013.0,204450.0,731797
Action,2013.0,206420.0,12467573
Adventure,2013.0,206420.0,12467573
Action,2013.0,209000.0,3906449
Adventure,2013.0,209000.0,3906449
Action,2013.0,220440.0,811055
Adventure,2013.0,220440.0,811055
Action,2013.0,222480.0,318370
Adventure,2013.0,222480.0,318370
Action,2013.0,226720.0,160350
Adventure,2013.0,226720.0,160350
Action,2013.0,227100.0,722996
Adventure,2013.0,227100.0,722996
Action,2013.0,228300.0,307079
Adventure,2013.0,228300.0,307079
Action,2013.0,233130.0,996189
Adventure,2013.0,233130.0,996189
Action,2013.0,233270.0,1242259
Adventure,2013.0,233270.0,1242259
Action,2013.0,239720.0,8781
Adventure,2013.0,239720.0,8781
Action,2013.0,286880.0,4543
Adventure,2013.0,286880.0,4543
Action,2014.0,45760.0,3454546
Adventure,2014.0,45760.0,3454546
Action,2014.0,201810.0,2449892
Adventure,2014.0,201810.0,2449892
Action,2014.0,214490.0,962901
Adventure,2014.0,214490.0,962901
Action,2014.0,235210.0,102784
Adventure,2014.0,235210.0,102784
Action,2014.0,235460.0,883204
Adventure,2014.0,235460.0,883204
Action,2014.0,250180.0,219494
Adventure,2014.0,250180.0,219494
Action,2014.0,252230.0,2289
Adventure,2014.0,252230.0,2289
Action,2014.0,254700.0,466641
Adventure,2014.0,254700.0,466641
Action,2014.0,260210.0,99806
Adventure,2014.0,260210.0,99806
Action,2014.0,267490.0,39441
Adventure,2014.0,267490.0,39441
Action,2014.0,268050.0,306366
Adventure,2014.0,268050.0,306366
Action,2014.0,272510.0,548448
Adventure,2014.0,272510.0,548448
Action,2014.0,273580.0,1724
Adventure,2014.0,273580.0,1724
Action,2014.0,282530.0,12001
Adventure,2014.0,282530.0,12001
Action,2014.0,286690.0,834977
Adventure,2014.0,286690.0,834977
Action,2014.0,287390.0,867515
Adventure,2014.0,287390.0,867515
Action,2014.0,295490.0,9954
Adventure,2014.0,295490.0,9954
Action,2014.0,303870.0,92
Adventure,2014.0,303870.0,92
Action,2014.0,311340.0,478554
Adventure,2014.0,311340.0,478554
Action,2014.0,312610.0,38489
Adventure,2014.0,312610.0,38489
Action,2015.0,275060.0,7848
Adventure,2015.0,275060.0,7848
Action,2015.0,287290.0,269317
Adventure,2015.0,287290.0,269317
Action,2015.0,287700.0,8175706
Adventure,2015.0,287700.0,8175706
Action,2015.0,301910.0,546861
Adventure,2015.0,301910.0,546861
Action,2015.0,304240.0,124681
Adventure,2015.0,304240.0,124681
Action,2015.0,310810.0,4724
Adventure,2015.0,310810.0,4724
Action,2015.0,333810.0,0
Adventure,2015.0,333810.0,0
Action,2015.0,337480.0,1773
Adventure,2015.0,337480.0,1773
Action,2015.0,339230.0,41735
Adventure,2015.0,339230.0,41735
Action,2015.0,350080.0,309069
Adventure,2015.0,350080.0,309069
Action,2015.0,354380.0,36969
Adventure,2015.0,354380.0,36969
Action,2015.0,366250.0,18944
Adventure,2015.0,366250.0,18944
Action,2015.0,379350.0,6
Adventure,2015.0,379350.0,6
Action,2015.0,416170.0,25209
Adventure,2015.0,416170.0,25209
Action,2015.0,424000.0,6487
Adventure,2015.0,424000.0,6487
Action,2015.0,427640.0,58
Adventure,2015.0,427640.0,58
Action,2016.0,223100.0,103544
Adventure,2016.0,223100.0,103544
Action,2016.0,324650.0,5108
Adventure,2016.0,324650.0,5108
Action,2016.0,324800.0,0
Adventure,2016.0,324800.0,0
Action,2016.0,349040.0,265975
Adventure,2016.0,349040.0,265975
Action,2016.0,353190.0,1134
Adventure,2016.0,353190.0,1134
Action,2016.0,359600.0,3159
Adventure,2016.0,359600.0,3159
Action,2016.0,359610.0,4048
Adventure,2016.0,359610.0,4048
Action,2016.0,383180.0,16521
Adventure,2016.0,383180.0,16521
Action,2016.0,385560.0,3184
Adventure,2016.0,385560.0,3184
Action,2016.0,393770.0,0
Adventure,2016.0,393770.0,0
Action,2016.0,407810.0,12699
Adventure,2016.0,407810.0,12699
Action,2016.0,423950.0,237
Adventure,2016.0,423950.0,237
Action,2016.0,427190.0,14969
Adventure,2016.0,427190.0,14969
Action,2016.0,434050.0,0
Adventure,2016.0,434050.0,0
Action,2016.0,440470.0,0
Adventure,2016.0,440470.0,0
Action,2016.0,475080.0,8
Adventure,2016.0,475080.0,8
Action,2016.0,491210.0,10
Adventure,2016.0,491210.0,10
Action,2017.0,454410.0,1224
Adventure,2017.0,454410.0,1224
Action,2015.0,365400.0,0
Casual,2015.0,365400.0,0
Adventure,2015.0,365400.0,0
Indie,2015.0,365400.0,0
RPG,2015.0,365400.0,0
Action,2014.0,300840.0,2392
Casual,2014.0,300840.0,2392
Adventure,2014.0,300840.0,2392
Indie,2014.0,300840.0,2392
Action,2016.0,428930.0,0
Casual,2016.0,428930.0,0
Adventure,2016.0,428930.0,0
Indie,2016.0,428930.0,0
Action,2016.0,434570.0,107819
Casual,2016.0,434570.0,107819
Adventure,2016.0,434570.0,107819
Indie,2016.0,434570.0,107819
Action,2016.0,425310.0,0
Casual,2016.0,425310.0,0
Adventure,2016.0,425310.0,0
Simulation,2016.0,425310.0,0
RPG,2016.0,425310.0,0
Action,2015.0,383750.0,7847
Casual,2015.0,383750.0,7847
Adventure,2015.0,383750.0,7847
Action,2016.0,391310.0,4529
Casual,2016.0,391310.0,4529
Indie,2016.0,391310.0,4529
Adventure,2016.0,391310.0,4529
Simulation,2016.0,391310.0,4529
Action,2015.0,369000.0,16726
Casual,2015.0,369000.0,16726
Indie,2015.0,369000.0,16726
Adventure,2015.0,369000.0,16726
Strategy,2015.0,369000.0,16726
Action,2016.0,386940.0,86008
Casual,2016.0,386940.0,86008
Indie,2016.0,386940.0,86008
Adventure,2016.0,386940.0,86008
Strategy,2016.0,386940.0,86008
Action,2016.0,509210.0,18
Casual,2016.0,509210.0,18
Indie,2016.0,509210.0,18
Adventure,2016.0,509210.0,18
Strategy,2016.0,509210.0,18
Action,2017.0,296300.0,3775
Casual,2017.0,296300.0,3775
Indie,2017.0,296300.0,3775
Massively Multiplayer,2017.0,296300.0,3775
Free to Play,2017.0,296300.0,3775
Adventure,2017.0,296300.0,3775
Strategy,2017.0,296300.0,3775
Action,2016.0,467950.0,4309
Casual,2016.0,467950.0,4309
Indie,2016.0,467950.0,4309
RPG,2016.0,467950.0,4309
Adventure,2016.0,467950.0,4309
Action,2016.0,461010.0,4144
Casual,2016.0,461010.0,4144
Indie,2016.0,461010.0,4144
Racing,2016.0,461010.0,4144
Action,2014.0,270010.0,8286
Casual,2014.0,270010.0,8286
Indie,2014.0,270010.0,8286
Strategy,2014.0,270010.0,8286
Action,2003.0,259340.0,371
Casual,2003.0,259340.0,371
Indie,2003.0,259340.0,371
Action,2008.0,11280.0,39934
Casual,2008.0,11280.0,39934
Indie,2008.0,11280.0,39934
Action,2014.0,285960.0,3009
Casual,2014.0,285960.0,3009
Indie,2014.0,285960.0,3009
Action,2014.0,329320.0,143
Casual,2014.0,329320.0,143
Indie,2014.0,329320.0,143
Action,2014.0,334190.0,438
Casual,2014.0,334190.0,438
Indie,2014.0,334190.0,438
Action,2015.0,330450.0,3497
Casual,2015.0,330450.0,3497
Indie,2015.0,330450.0,3497
Action,2015.0,333580.0,1829
Casual,2015.0,333580.0,1829
Indie,2015.0,333580.0,1829
Action,2015.0,342920.0,33
Casual,2015.0,342920.0,33
Indie,2015.0,342920.0,33
Action,2015.0,353090.0,16052
Casual,2015.0,353090.0,16052
Indie,2015.0,353090.0,16052
Action,2015.0,371500.0,2722
Casual,2015.0,371500.0,2722
Indie,2015.0,371500.0,2722
Action,2015.0,372210.0,3139
Casual,2015.0,372210.0,3139
Indie,2015.0,372210.0,3139
Action,2015.0,372960.0,6
Casual,2015.0,372960.0,6
Indie,2015.0,372960.0,6
Action,2015.0,376920.0,3979
Casual,2015.0,376920.0,3979
Indie,2015.0,376920.0,3979
Action,2015.0,428760.0,4370
Casual,2015.0,428760.0,4370
Indie,2015.0,428760.0,4370
Action,2016.0,262100.0,469
Casual,2016.0,262100.0,469
Indie,2016.0,262100.0,469
Action,2016.0,425150.0,487
Casual,2016.0,425150.0,487
Indie,2016.0,425150.0,487
Action,2016.0,433490.0,261
Casual,2016.0,433490.0,261
Indie,2016.0,433490.0,261
Action,2016.0,447970.0,9057
Casual,2016.0,447970.0,9057
Simulation,2016.0,447970.0,9057
Indie,2016.0,447970.0,9057
Action,2015.0,421890.0,33
Casual,2015.0,421890.0,33
Simulation,2015.0,421890.0,33
Action,2016.0,461690.0,2439
Casual,2016.0,461690.0,2439
Strategy,2016.0,461690.0,2439
Simulation,2016.0,461690.0,2439
Action,2013.0,236450.0,110432
Casual,2013.0,236450.0,110432
Strategy,2013.0,236450.0,110432
Action,2016.0,463120.0,585
Casual,2016.0,463120.0,585
Strategy,2016.0,463120.0,585
Action,2002.0,259320.0,739
Casual,2002.0,259320.0,739
Action,2008.0,10120.0,847
Casual,2008.0,10120.0,847
Action,2015.0,340130.0,4
Casual,2015.0,340130.0,4
Action,2015.0,351420.0,4
Casual,2015.0,351420.0,4
Action,2015.0,373460.0,41
Casual,2015.0,373460.0,41
Action,2015.0,376350.0,0
Casual,2015.0,376350.0,0
Action,2015.0,399920.0,5603
Casual,2015.0,399920.0,5603
Action,2015.0,419000.0,0
Casual,2015.0,419000.0,0
Action,2016.0,390340.0,1413
Casual,2016.0,390340.0,1413
Action,2016.0,438030.0,21120
Casual,2016.0,438030.0,21120
Action,2016.0,448050.0,145
Casual,2016.0,448050.0,145
Action,2016.0,455400.0,2171
Casual,2016.0,455400.0,2171
Action,2016.0,463130.0,29
Casual,2016.0,463130.0,29
Action,2017.0,444290.0,0
Casual,2017.0,444290.0,0
Action,1995.0,371180.0,22816
Education,1995.0,371180.0,22816
Action,2013.0,246580.0,84365
Education,2013.0,246580.0,84365
Action,2011.0,22350.0,934656
Free to Play,2011.0,22350.0,934656
Adventure,2011.0,22350.0,934656
Casual,2011.0,22350.0,934656
Action,1999.0,12180.0,8494
Free to Play,1999.0,12180.0,8494
Adventure,1999.0,12180.0,8494
Action,2015.0,311730.0,158348
Free to Play,2015.0,311730.0,158348
Adventure,2015.0,311730.0,158348
Action,2015.0,354500.0,1497
Free to Play,2015.0,354500.0,1497
Adventure,2015.0,354500.0,1497
Action,2016.0,324810.0,43558
Free to Play,2016.0,324810.0,43558
Indie,2016.0,324810.0,43558
Massively Multiplayer,2016.0,324810.0,43558
Strategy,2016.0,324810.0,43558
Action,2015.0,349580.0,39712
Free to Play,2015.0,349580.0,39712
Indie,2015.0,349580.0,39712
Strategy,2015.0,349580.0,39712
Action,2015.0,374570.0,23930
Free to Play,2015.0,374570.0,23930
Indie,2015.0,374570.0,23930
Action,2016.0,394230.0,887874
Free to Play,2016.0,394230.0,887874
RPG,2016.0,394230.0,887874
Action,2016.0,416040.0,0
Free to Play,2016.0,416040.0,0
Strategy,2016.0,416040.0,0
Indie,2016.0,416040.0,0
Action,1996.0,358390.0,127
Free to Play,1996.0,358390.0,127
Action,2008.0,1230.0,17390
Free to Play,2008.0,1230.0,17390
Action,2011.0,55370.0,11686
Free to Play,2011.0,55370.0,11686
Action,2011.0,361700.0,782
Free to Play,2011.0,361700.0,782
Action,2013.0,362280.0,109
Free to Play,2013.0,362280.0,109
Action,2014.0,324830.0,2
Free to Play,2014.0,324830.0,2
Action,2015.0,351570.0,2728
Free to Play,2015.0,351570.0,2728
Action,2016.0,440090.0,18778
Free to Play,2016.0,440090.0,18778
Action,2009.0,29800.0,82757
Indie,2009.0,29800.0,82757
Adventure,2009.0,29800.0,82757
Casual,2009.0,29800.0,82757
RPG,2009.0,29800.0,82757
Strategy,2009.0,29800.0,82757
Action,2016.0,423900.0,7639
Indie,2016.0,423900.0,7639
Adventure,2016.0,423900.0,7639
Casual,2016.0,423900.0,7639
RPG,2016.0,423900.0,7639
Action,2015.0,274190.0,1931400
Indie,2015.0,274190.0,1931400
Adventure,2015.0,274190.0,1931400
Casual,2015.0,274190.0,1931400
Simulation,2015.0,274190.0,1931400
Action,2015.0,389160.0,6502
Indie,2015.0,389160.0,6502
Adventure,2015.0,389160.0,6502
Casual,2015.0,389160.0,6502
Strategy,2015.0,389160.0,6502
Action,2013.0,224820.0,101094
Indie,2013.0,224820.0,101094
Adventure,2013.0,224820.0,101094
Casual,2013.0,224820.0,101094
Action,2014.0,262210.0,15185
Indie,2014.0,262210.0,15185
Adventure,2014.0,262210.0,15185
Casual,2014.0,262210.0,15185
Action,2015.0,366890.0,34401
Indie,2015.0,366890.0,34401
Adventure,2015.0,366890.0,34401
Casual,2015.0,366890.0,34401
Action,2015.0,420770.0,6274
Indie,2015.0,420770.0,6274
Adventure,2015.0,420770.0,6274
Casual,2015.0,420770.0,6274
Action,2016.0,390330.0,5
Indie,2016.0,390330.0,5
Adventure,2016.0,390330.0,5
Casual,2016.0,390330.0,5
Action,2016.0,449940.0,742
Indie,2016.0,449940.0,742
Adventure,2016.0,449940.0,742
Casual,2016.0,449940.0,742
Action,2016.0,518100.0,416
Indie,2016.0,518100.0,416
Adventure,2016.0,518100.0,416
Casual,2016.0,518100.0,416
Action,2005.0,25010.0,19104
Indie,2005.0,25010.0,19104
Adventure,2005.0,25010.0,19104
RPG,2005.0,25010.0,19104
Action,2014.0,218820.0,220664
Indie,2014.0,218820.0,220664
Adventure,2014.0,218820.0,220664
RPG,2014.0,218820.0,220664
Action,2014.0,255070.0,82456
Indie,2014.0,255070.0,82456
Adventure,2014.0,255070.0,82456
RPG,2014.0,255070.0,82456
Action,2014.0,278620.0,15372
Indie,2014.0,278620.0,15372
Adventure,2014.0,278620.0,15372
RPG,2014.0,278620.0,15372
Action,2015.0,314410.0,160061
Indie,2015.0,314410.0,160061
Adventure,2015.0,314410.0,160061
RPG,2015.0,314410.0,160061
Action,2015.0,339700.0,7856
Indie,2015.0,339700.0,7856
Adventure,2015.0,339700.0,7856
RPG,2015.0,339700.0,7856
Action,2015.0,341020.0,2098
Indie,2015.0,341020.0,2098
Adventure,2015.0,341020.0,2098
RPG,2015.0,341020.0,2098
Action,2015.0,387280.0,344
Indie,2015.0,387280.0,344
Adventure,2015.0,387280.0,344
RPG,2015.0,387280.0,344
Action,2015.0,402120.0,7102
Indie,2015.0,402120.0,7102
Adventure,2015.0,402120.0,7102
RPG,2015.0,402120.0,7102
Action,2016.0,384500.0,3732
Indie,2016.0,384500.0,3732
Adventure,2016.0,384500.0,3732
RPG,2016.0,384500.0,3732
Action,2016.0,424640.0,1370
Indie,2016.0,424640.0,1370
Adventure,2016.0,424640.0,1370
RPG,2016.0,424640.0,1370
Action,2016.0,444590.0,388
Indie,2016.0,444590.0,388
Adventure,2016.0,444590.0,388
RPG,2016.0,444590.0,388
Action,2016.0,503140.0,287
Indie,2016.0,503140.0,287
Adventure,2016.0,503140.0,287
RPG,2016.0,503140.0,287
Action,2017.0,386140.0,1019
Indie,2017.0,386140.0,1019
Adventure,2017.0,386140.0,1019
RPG,2017.0,386140.0,1019
Action,2007.0,250340.0,952716
Indie,2007.0,250340.0,952716
Adventure,2007.0,250340.0,952716
Racing,2007.0,250340.0,952716
RPG,2007.0,250340.0,952716
Action,2014.0,204630.0,185619
Indie,2014.0,204630.0,185619
Adventure,2014.0,204630.0,185619
Racing,2014.0,204630.0,185619
Action,2016.0,355560.0,5198
Indie,2016.0,355560.0,5198
Adventure,2016.0,355560.0,5198
Racing,2016.0,355560.0,5198
Action,2016.0,453270.0,534
Indie,2016.0,453270.0,534
Adventure,2016.0,453270.0,534
Simulation,2016.0,453270.0,534
Massively Multiplayer,2016.0,453270.0,534
Action,2015.0,386880.0,19520
Indie,2015.0,386880.0,19520
Adventure,2015.0,386880.0,19520
Simulation,2015.0,386880.0,19520
Action,2015.0,401190.0,12083
